pilot_id,sample_id,object_category,task,executor,decision,issue_type,review_mode,object_task_feasible,executor_feasible,negative_reason,samples_path,pilot_reason,point_cloud_path,source_mask_path,checked_mask_path,render_output_dir
v3_review_000724,3danet_full_bb6eba59b185e6bce8a1430c80ad4e85_pick_up,Bag,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_bb6eba59b185e6bce8a1430c80ad4e85.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_bb6eba59b185e6bce8a1430c80ad4e85_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_bb6eba59b185e6bce8a1430c80ad4e85_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_bb6eba59b185e6bce8a1430c80ad4e85_pick_up
v3_review_000725,3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up,Bag,pick_up,gripper,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up
v3_review_000726,3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up,Bag,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up
v3_review_000727,3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up,Bag,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up
v3_review_000728,3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up,Bag,pick_up,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a4abdb8402beb8e3467ca2ad6571afff_pick_up
v3_review_000729,3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull,Faucet,open_pull,gripper,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull
v3_review_000730,3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull,Faucet,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull
v3_review_000731,3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull,Faucet,open_pull,hook,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull
v3_review_000732,3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull,Faucet,open_pull,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_open_pull
v3_review_000733,3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push,Faucet,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push
v3_review_000734,3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push,Faucet,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push
v3_review_000735,3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push,Faucet,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push
v3_review_000736,3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push,Faucet,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d1a20d867c2b8f459cd6e2005048d293_press_push
v3_review_000737,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull,Faucet,open_pull,gripper,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull
v3_review_000738,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull,Faucet,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull
v3_review_000739,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull,Faucet,open_pull,hook,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull
v3_review_000740,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull,Faucet,open_pull,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_open_pull
v3_review_000741,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push,Faucet,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push
v3_review_000742,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push,Faucet,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push
v3_review_000743,3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push,Faucet,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_19a3ce38f92f792376c18e71fd49c4dc_press_push
